Link,Name,Subtitle,Price,Sale Price
https://www.nike.com/t/offcourt-tampa-bay-rays-slide-3K9F50/DH6993-002,Nike Offcourt (MLB Tampa Bay Rays),Slide,$40,$28.97
https://www.nike.com/t/florida-air-max-solo-mens-shoes-f3C574/FZ4833-001,Florida Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/roshe-g-next-nature-mens-golf-shoes-CdMxPX/DV1202-010,Roshe G Next Nature,Men's Golf Shoes,$90,$62.97
https://www.nike.com/t/jordan-23-7-baby-toddler-shoes-gjLLn3/DQ9294-602,Jordan 23/7,Baby/Toddler Shoes,$55,$46.97
https://www.nike.com/t/air-max-pulse-mens-shoes-DWTVpN/DR0453-003,Nike Air Max Pulse,Men's Shoes,$150,$89.97
https://www.nike.com/t/offcourt-miami-dolphins-slide-6zpB3R/DD0520-002,Nike Offcourt (NFL Miami Dolphins),Slide,$40,$34.97
https://www.nike.com/t/structure-25-womens-road-running-shoes-qpkKMs/DJ7884-001,Nike Structure 25,Women's Road Running Shoes,$140,$105.97
https://www.nike.com/t/blazer-mid-77-se-big-kids-shoes-DQxrkh/FQ7413-100,Nike Blazer Mid '77 SE,Big Kids' Shoes,$95,$69.97
https://www.nike.com/t/jordan-retro-6-g-nrg-mens-golf-shoes-krngnN/FD6719-001,Jordan Retro 6 G NRG,Men's Golf Shoes,$230,$140.97
https://www.nike.com/t/pegasus-41-premium-mens-road-running-shoes-R6tpoXaD/HJ7331-276,Nike Pegasus 41 Premium,Men's Road Running Shoes,$150,$127.97
https://www.nike.com/t/isofly-little-kids-shoes-qLDGxt/FQ7670-800,Nike IsoFly,Little Kids' Shoes,$60,$51.97
https://www.nike.com/t/offcourt-pittsburgh-steelers-offcourt-slides-rmC6pj/FN4470-001,Nike Offcourt (Pittsburgh Steelers),Offcourt Slides,$40,$34.97
https://www.nike.com/t/ultrafly-mens-trail-racing-shoes-K8vfLD/DX1978-102,Nike Ultrafly,Men's Trail Racing Shoes,$260,$195.97
https://www.nike.com/t/star-runner-4-little-kids-shoes-eSaCSCya/DX7614-102,Nike Star Runner 4,Little Kids' Shoes,$52,$44.97
https://www.nike.com/t/alpha-huarache-elite-4-low-mcs-mens-baseball-cleats-1FwGm5/FD6221-001,Nike Alpha Huarache Elite 4 Low MCS,Men's Baseball Cleats,$90,$76.97
https://www.nike.com/t/gp-challenge-1-naomi-osaka-premium-womens-hard-court-tennis-shoes-CxMqn0/FQ7264-300,"Nike GP Challenge 1 ""Naomi Osaka"" Premium",Women's Hard Court Tennis Shoes,$170,$144.97
https://www.nike.com/t/zoom-fly-5-womens-road-running-shoes-ShXjdb/DM8974-001,Nike Zoom Fly 5,Women's Road Running Shoes,$170,$153.97
https://www.nike.com/t/revolution-7-mens-road-running-shoes-extra-wide-72BvdH/FB8501-008,Nike Revolution 7,Men's Road Running Shoes (Extra Wide),$70,$52.97
https://www.nike.com/t/wildhorse-8-mens-trail-running-shoes-zPRz8Z/DR2686-401,Nike Wildhorse 8,Men's Trail Running Shoes,$140,$98.97
https://www.nike.com/t/flex-experience-run-12-womens-road-running-shoes-extra-wide-mzX9Fm/FZ4674-800,Nike Flex Experience Run 12,Women's Road Running Shoes (Extra Wide),$75,$63.97
https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-extra-wide-k1GRZP/FN0880-001,Nike InfinityRN 4,Women's Road Running Shoes (Extra Wide),$160,$136.97
https://www.nike.com/t/air-vapormax-plus-womens-shoes-xbt7zf/HF5048-361,Nike Air VaporMax Plus,Women's Shoes,$210,$161.97
https://www.nike.com/t/air-force-1-07-lx-mens-shoes-1Cw4v9/FN5757-100,Nike Air Force 1 '07 LX,Men's Shoes,$135,$101.97
https://www.nike.com/t/air-force-1-low-mens-shoes-rjk6kq/FB9128-100,Nike Air Force 1 Low,Men's Shoes,$140,$105.97
https://www.nike.com/t/air-max-sc-womens-shoes-CwMCK7/FJ3242-100,Nike Air Max SC,Women's Shoes,$90,$70.97
https://www.nike.com/t/force-1-low-easyon-baby-toddler-shoes-VK956X/FQ6949-001,Nike Force 1 Low EasyOn,Baby/Toddler Shoes,$65,$42.97
https://www.nike.com/t/reina-easyon-womens-shoes-sGlHgb/FN0345-300,Nike Reina EasyOn,Women's Shoes,$140,$105.97
https://www.nike.com/t/air-force-1-07-lx-mens-shoes-kgJBLz/DV7183-100,Nike Air Force 1 '07 LX,Men's Shoes,$140,$111.97
https://www.nike.com/t/offcourt-atlanta-falcons-slide-18S7pH/DD0521-002,Nike Offcourt (NFL Atlanta Falcons),Slide,$40,$34.97
https://www.nike.com/t/cortez-easyon-baby-toddler-shoes-SNjC7S/DM0952-104,Nike Cortez EasyOn,Baby/Toddler Shoes,$50,$42.97
https://www.nike.com/t/air-huarache-craft-womens-shoes-Cp4dSR/DQ8031-004,Nike Air Huarache Craft,Women's Shoes,$130,$85.97
https://www.nike.com/t/revolution-7-womens-road-running-shoes-extra-wide-bt34Qq/FZ6829-103,Nike Revolution 7,Women's Road Running Shoes (Extra Wide),$70,$52.97
https://www.nike.com/t/oregon-state-air-max-solo-mens-shoes-fRwwQR/FZ4838-001,Oregon State Nike Air Max Solo,Men's Shoes,$110,$89.97
https://www.nike.com/t/air-max-270-little-kids-shoe-QtCALlJC/AO2372-602,Nike Air Max 270,Little Kids' Shoe,$110,$93.97
https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-womens-hard-court-tennis-shoes-ZK8DhV/DR6192-001,NikeCourt Air Zoom Vapor Pro 2,Women's Hard Court Tennis Shoes,$130,$110.97
https://www.nike.com/t/acg-watercat-shoes-2CHXZj/FN5202-100,Nike ACG Watercat+,Shoes,$125,$93.97
https://www.nike.com/t/blazer-low-77-vintage-mens-shoes-jsksCM/DA6364-001,Nike Blazer Low '77 Vintage,Men's Shoes,$90,$76.97
https://www.nike.com/t/pegasus-trail-5-womens-trail-running-shoes-NsBQn9/DV3865-100,Nike Pegasus Trail 5,Women's Trail Running Shoes,$150,$112.97
https://www.nike.com/t/huarache-9-elite-low-lax-se-lacrosse-cleats-P2hN2G/FV6147-001,Nike Huarache 9 Elite Low LAX SE,Lacrosse Cleats,$140,$105.97
https://www.nike.com/t/vaporfly-3-womens-road-racing-shoes-4jJ4vQ/DV4130-100,Nike Vaporfly 3,Women's Road Racing Shoes,$260,$195.97
https://www.nike.com/t/e-series-ad-mens-shoes-zmnXPP/FN8013-100,Nike E-Series AD,Men's Shoes,$75,$63.97
https://www.nike.com/t/fury-wrestling-shoes-jjSRvT/AO2416-601,Nike Fury,Wrestling Shoes,$90,$67.97
https://www.nike.com/t/air-max-dn-shoes-zPC01x/DV3337-200,Nike Air Max Dn,Shoes,$160,$136.97
https://www.nike.com/t/woodside-2-high-little-kids-boots-C5zFNW/HF0769-700,Nike Woodside 2 High,Little Kids' Boots,$82,$69.97
https://www.nike.com/t/blazer-mid-77-womens-shoes-4ZNgBz/FJ4547-100,Nike Blazer Mid '77,Women's Shoes,$115,$97.97
https://www.nike.com/t/air-max-correlate-womens-shoes-29Vjp0/511417-153,Nike Air Max Correlate,Women's Shoes,$100,$83.97
https://www.nike.com/t/killshot-2-mens-shoes-1lEPvIbm/FQ8903-001,Nike Killshot 2,Men's Shoes,$90,$76.97
https://www.nike.com/t/tanjun-easyon-big-kids-shoes-h6LD8X/DX9041-102,Nike Tanjun EasyOn,Big Kids' Shoes,$65,$55.97
https://www.nike.com/t/giannis-freak-6-basketball-shoes-Bs5xtq/FJ7792-102,Giannis Freak 6,Basketball Shoes,$140,$105.97
https://www.nike.com/t/nikecourt-vapor-11-premium-womens-hard-court-tennis-shoes-cHj3Cd/FQ3165-103,NikeCourt Vapor 11 Premium,Women's Hard Court Tennis Shoes,$180,$135.97
https://www.nike.com/t/air-trainer-1-sb-lviii-mens-shoes-PN2hZ0/FJ6195-001,"Nike Air Trainer 1 ""SB LVIII""",Men's Shoes,$140,$105.97
https://www.nike.com/t/manoa-little-kids-boots-w5gRHQ/HF0751-700,Nike Manoa,Little Kids' Boots,$70,$59.97
https://www.nike.com/t/acg-moc-premium-mens-shoes-CgdGCw/FV4574-500,Nike ACG Moc Premium,Men's Shoes,$100,$75.97
https://www.nike.com/t/air-max-excee-big-kids-shoes-Htch6j/FB3058-006,Nike Air Max Excee,Big Kids' Shoes,$90,$69.97
https://www.nike.com/t/force-1-low-lv8-2-easyon-baby-toddler-shoes-4VjwKp/FN0408-002,Nike Force 1 Low LV8 2 EasyOn,Baby/Toddler Shoes,$70,$53.97
https://www.nike.com/t/in-season-tr-13-womens-workout-shoes-WzrbTx/DV3975-601,Nike In-Season TR 13,Women's Workout Shoes,$85,$68.97
https://www.nike.com/t/ispa-link-axis-mens-shoes-trKn8V/FZ3507-100,Nike ISPA Link Axis,Men's Shoes,$300,$180.97
https://www.nike.com/t/air-max-1-x-jacquemus-womens-shoes-v1r0Wb/HM6690-100,Air Max 1 x Jacquemus,Women's Shoes,$180,$135.97
https://www.nike.com/t/social-status-air-penny-2-mens-shoes-3VchJF/DM9132-001,Nike x Social Status Air Penny 2,Men's Shoes,$200,$140.97
https://www.nike.com/t/acg-moc-35-mens-moc-w2ZNg4/DQ4739-001,Nike ACG Moc 3.5,Men's Moc,$95,$71.97
https://www.nike.com/t/zoom-gp-challenge-pro-mens-clay-court-tennis-shoes-v9ZdDq/FJ7767-401,Nike Zoom GP Challenge Pro,Men's Clay Court Tennis Shoes,$120,$96.97
https://www.nike.com/t/air-max-1-big-kids-shoes-Jwi8AjRg/555766-146,Nike Air Max 1,Big Kids' Shoes,$100,$75.97
https://www.nike.com/t/air-max-97-mens-shoes-LJmK45/921826-001,Nike Air Max 97,Men's Shoes,$175,$148.97
https://www.nike.com/t/air-max-solo-womens-shoes-0Xjpg1/FN0784-104,Nike Air Max Solo,Women's Shoes,$100,$68.97
https://www.nike.com/t/terminator-low-mens-shoes-nMRL7V/FQ8748-412,Nike Terminator Low,Men's Shoes,$120,$90.97
https://www.nike.com/t/air-more-uptempo-big-kids-shoes-XXS2f0/FD1012-001,Nike Air More Uptempo,Big Kids' Shoes,$150,$90.97
https://www.nike.com/t/blazer-mid-victory-womens-shoes-VBxQ88/DR2948-100,Nike Blazer Mid Victory,Women's Shoes,$120,$90.97
https://www.nike.com/t/manoa-baby-toddler-boots-37RLvK/HF0749-700,Nike Manoa,Baby/Toddler Boots,$55,$46.97
https://www.nike.com/t/air-kukini-mens-shoes-R9cph5/DZ4851-001,Nike Air Kukini,Men's Shoes,$155,$77.97
https://www.nike.com/t/mc-trainer-2-womens-workout-shoes-lGD4Lj/DM0824-003,Nike MC Trainer 2,Women’s Workout Shoes,$80,$68.97
https://www.nike.com/t/victory-tour-3-golf-shoes-extra-wide-QFj2ws04/FQ8307-300,Nike Victory Tour 3,Golf Shoes (Extra Wide),$210,$136.97
https://www.nike.com/t/alpha-huarache-elite-4-low-mens-baseball-cleats-KhWfZJ/FD2745-101,Nike Alpha Huarache Elite 4 Low,Men's Baseball Cleats,$95,$59.97
https://www.nike.com/t/air-force-1-07-premium-mens-shoes-6zLFc4/HF4864-094,Nike Air Force 1 '07 Premium,Men's Shoes,$135,$101.97
https://www.nike.com/t/acg-air-mada-mens-shoes-P87mVj/DQ5499-200,Nike ACG Air Mada,Men's Shoes,$130,$97.97
https://www.nike.com/t/air-max-plus-mens-shoes-x9G2xF/FZ4776-100,Nike Air Max Plus,Men's Shoes,$180,$135.97
https://www.nike.com/t/sabrina-1-exclamaton-basketball-shoes-f8jr2H/FQ3381-303,"Sabrina 1 ""Exclamat!on""",Basketball Shoes,$130,$84.97
https://www.nike.com/t/offcourt-carolina-panthers-slide-mGG6Sr/DD0540-002,Nike Offcourt (NFL Carolina Panthers),Slide,$40,$30.97
https://www.nike.com/t/air-max-90-drift-mens-shoes-Rj6tDxVG/FB2877-300,Nike Air Max 90 Drift,Men's Shoes,$160,$109.97
https://www.nike.com/t/city-classic-womens-boots-QTgPCN/DQ5601-710,Nike City Classic,Women's Boots,$125,$99.97
https://www.nike.com/t/blazer-mid-77-little-kids-shoes-RPAFnzFO/DA4087-002,Nike Blazer Mid '77,Little Kids' Shoes,$75,$60.97
https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-womens-clay-tennis-shoes-JS33k7/DV2024-001,NikeCourt Air Zoom Vapor Pro 2,Women's Clay Tennis Shoes,$130,$110.97
https://www.nike.com/t/max-90-baby-crib-booties-ngg5VN/FJ3160-103,Nike Max 90,Baby Crib Booties,$45,$31.97
https://www.nike.com/t/alpha-menace-4-pro-nrg-football-cleats-dvsFTl/FQ3984-600,Nike Alpha Menace 4 Pro NRG,Football Cleats,$130,$97.97
https://www.nike.com/t/air-max-1-premium-mens-shoes-48LqBx/HF7746-100,Nike Air Max 1 Premium,Men's Shoes,$160,$119.97
https://www.nike.com/t/manoa-ltr-big-kids-boots-1KKTsH/BQ5372-700,Nike Manoa LTR,Big Kids' Boots,$90,$67.97
https://www.nike.com/t/nikecourt-vapor-lite-2-womens-hard-court-tennis-shoes-xF3fQg/DV2019-001,NikeCourt Vapor Lite 2,Women's Hard Court Tennis Shoes,$85,$72.97
https://www.nike.com/t/blazer-low-pro-club-mens-shoes-dHCvK6/FJ3694-100,Nike Blazer Low Pro Club,Men's Shoes,$100,$69.97
https://www.nike.com/t/jordan-max-aura-6-baby-toddler-shoes-SX7Vkt/FQ8296-006,Jordan Max Aura 6,Baby/Toddler Shoes,$55,$35.97
https://www.nike.com/t/calm-mens-slides-4hQGBf/FD4116-600,Nike Calm,Men's Slides,$50,$37.97
https://www.nike.com/t/nikecourt-vapor-pro-2-premium-mens-hard-court-tennis-shoes-VVlzcX/FN4741-101,NikeCourt Vapor Pro 2 Premium,Men's Hard Court Tennis Shoes,$140,$119.97
https://www.nike.com/t/air-max-solo-big-kids-shoes-dpC2Tl/FV6367-100,Nike Air Max Solo,Big Kids' Shoes,$90,$57.97
https://www.nike.com/t/zoom-hyperace-2-womens-volleyball-shoe-KlrjdK/AA0286-100,Nike Zoom HyperAce 2,Women's Volleyball Shoe,$115,$86.97
https://www.nike.com/t/air-max-intrlk-womens-shoes-wRwftK/DQ2904-002,Nike Air Max INTRLK,Women's Shoes,$110,$99.97
https://www.nike.com/t/kawa-little-big-kids-slides-VXZxnZ/819352-700,Nike Kawa,Little/Big Kids' Slides,$30,$25.97
https://www.nike.com/t/jr-mercurial-vapor-15-academy-little-big-kids-multi-ground-low-top-soccer-cleats-jHklc1/DJ5617-040,Nike Jr. Mercurial Vapor 15 Academy,Little/Big Kids' Multi-Ground Low-Top Soccer Cleats,$67,$56.97
https://www.nike.com/t/zoom-air-fire-womens-shoes-qWR8HQ/DV1129-002,Nike Zoom Air Fire,Women's Shoes,$125,$93.97
https://www.nike.com/t/court-borough-low-recraft-baby-toddler-shoes-YC85Jqo5/DV5458-112,Nike Court Borough Low Recraft,Baby/Toddler Shoes,$47,$32.97
https://www.nike.com/t/dunk-high-1985-womens-shoes-378C5P/FD0794-700,Nike Dunk High 1985,Women's Shoes,$140,$85.97
https://www.nike.com/t/air-max-90-easyon-baby-toddler-shoes-G2w9WR/HF6359-100,Nike Air Max 90 EasyOn,Baby/Toddler Shoes,$65,$48.97
https://www.nike.com/t/force-trout-9-keystone-baseball-cleats-knC3Jd/FB9728-100,Nike Force Trout 9 Keystone,Baseball Cleats,$55,$36.97
https://www.nike.com/t/acg-mountain-fly-2-low-mens-shoes-kl94gN/HF5700-121,Nike ACG Mountain Fly 2 Low,Men's Shoes,$150,$112.97
https://www.nike.com/t/phantom-gx-2-academy-ic-low-top-soccer-shoes-Hs50mp/FJ2581-600,Nike Phantom GX 2 Academy,IC Low-Top Soccer Shoes,$90,$67.97
https://www.nike.com/t/air-max-penny-big-kids-shoes-qBnXZg/FZ3546-100,Nike Air Max Penny,Big Kids' Shoes,$145,$90.97
https://www.nike.com/t/zoom-gp-challenge-1-mens-clay-court-tennis-shoes-HnZbvH/FJ1813-401,Nike Zoom GP Challenge 1,Men's Clay Court Tennis Shoes,$160,$104.97
https://www.nike.com/t/sb-zoom-janoski-og-skate-shoes-9qHPbs/FD6757-800,Nike SB Zoom Janoski OG+,Skate Shoes,$95,$65.97
https://www.nike.com/t/woodside-2-high-big-kids-boots-LXx7HD/HF0767-700,Nike Woodside 2 High,Big Kids' Boots,$100,$85.97
https://www.nike.com/t/air-force-1-07-lx-nbhd-mens-shoes-qnMX3r/DV7186-200,Nike Air Force 1 '07 LX NBHD,Men's Shoes,$130,$91.97
https://www.nike.com/t/air-flight-89-big-kids-shoes-bmwnzr/HF0406-102,Nike Air Flight 89,Big Kids' Shoes,$110,$64.97
https://www.nike.com/t/air-jordan-4rm-big-kids-shoes-0FxFHZ/FQ7938-001,Air Jordan 4RM,Big Kids' Shoes,$120,$90.97
https://www.nike.com/t/court-borough-mid-2-big-kids-shoes-3n7hz5/CD7782-005,Nike Court Borough Mid 2,Big Kids' Shoes,$77,$69.97
https://www.nike.com/t/invincible-3-mens-road-running-shoes-extra-wide-6MqQ72/FN1187-100,Nike Invincible 3,Men's Road Running Shoes (Extra Wide),$180,$135.97
https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-003,Nike Vapor Edge Speed 360 2,Men's Football Cleats,$110,$93.97
https://www.nike.com/t/court-legacy-next-nature-womens-shoes-8r07x0/DH3161-109,Nike Court Legacy Next Nature,Women's Shoes,$70,$53.97
https://www.nike.com/t/air-jordan-1-mid-se-womens-shoes-wkMdft/FQ7818-100,Air Jordan 1 Mid SE,Women's Shoes,$135,$94.97
https://www.nike.com/t/air-alpha-force-88-mens-shoes-GCZj4m/FN6594-001,Nike Air Alpha Force 88,Men's Shoes,$130,$97.97
https://www.nike.com/t/flex-runner-3-baby-toddler-shoes-q7kDZZ/FN1478-403,Nike Flex Runner 3,Baby/Toddler Shoes,$45,$33.97
https://www.nike.com/t/offcourt-los-angeles-rams-slide-QSwdxH/DD0556-002,Nike Offcourt (NFL Los Angeles Rams),Slide,$40,$30.97
https://www.nike.com/t/air-force-1-07-mid-womens-shoe-2NP34w/DD9625-400,Nike Air Force 1 '07 Mid,Women's Shoe,$125,$95.97
https://www.nike.com/t/air-max-systm-baby-toddler-shoes-847xwr/DQ0286-001,Nike Air Max SYSTM,Baby/Toddler Shoes,$65,$55.97
https://www.nike.com/t/wio-11-womens-road-running-shoes-slS3PS/FJ9510-102,Nike Winflo 11,Women's Road Running Shoes,$105,$89.97
https://www.nike.com/t/offcourt-jacksonville-jaguars-slide-TL7TW3/DD0527-002,Nike Offcourt (NFL Jacksonville Jaguars),Slide,$40,$34.97
https://www.nike.com/t/offcourt-seattle-seahawks-slide-hXmGGW/DD0545-002,Nike Offcourt (NFL Seattle Seahawks),Slide,$40,$30.97
https://www.nike.com/t/offcourt-minnesota-vikings-slide-Wj38Tc/DD0554-002,Nike Offcourt (NFL Minnesota Vikings),Slide,$40,$34.97
https://www.nike.com/t/premier-3-fg-low-top-soccer-cleats-4zkH4m/HM0265-002,Nike Premier 3,FG Low-Top Soccer Cleats,$120,$102.97
https://www.nike.com/t/offcourt-paris-saint-germain-soccer-slides-xWZKGQ/FZ3190-400,Nike Offcourt (Paris Saint-Germain),Soccer Slides,$40,$30.97
https://www.nike.com/t/air-more-uptempo-big-kids-shoes-7M1Sxx/DQ6200-001,Nike Air More Uptempo,Big Kids' Shoes,$140,$97.97
https://www.nike.com/t/react-sfb-carbon-mens-elite-outdoor-shoes-k7gKNd/CK9951-003,Nike React SFB Carbon,Men’s Elite Outdoor Shoes,$170,$114.97
https://www.nike.com/t/pegasus-41-womens-road-running-shoes-extra-wide-tSbZGh/FQ0965-100,Nike Pegasus 41,Women's Road Running Shoes (Extra Wide),$140,$119.97
https://www.nike.com/t/air-force-1-big-kids-shoes-8X8QVl/HJ9201-001,Nike Air Force 1,Big Kids' Shoes,$100,$75.97
https://www.nike.com/t/dunk-low-next-nature-womens-shoes-ppQwKZ/HM9658-600,Nike Dunk Low Next Nature,Women's Shoes,$115,$97.97
https://www.nike.com/t/air-max-270-go-baby-toddler-easy-on-off-shoes-MKw0D2/FV0562-400,Nike Air Max 270 Go,Baby/Toddler Easy On/Off Shoes,$80,$48.97
https://www.nike.com/t/structure-25-mens-road-running-shoes-BTNKXc/DJ7883-400,Nike Structure 25,Men's Road Running Shoes,$140,$119.97
https://www.nike.com/t/pegasus-trail-5-gore-tex-mens-waterproof-trail-running-shoes-Bm4v5q/FQ0908-600,Nike Pegasus Trail 5 GORE-TEX,Men's Waterproof Trail Running Shoes,$170,$119.97
https://www.nike.com/t/air-jordan-1-mid-womens-shoes-FfLktz/BQ6472-132,Air Jordan 1 Mid,Women's Shoes,$125,$93.97
https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-mens-hard-court-tennis-shoes-4NHCvL/DR6191-006,NikeCourt Air Zoom Vapor Pro 2,Men's Hard Court Tennis Shoes,$130,$110.97
https://www.nike.com/t/air-max-2013-big-kids-shoes-7LmbXc/555426-003,Nike Air Max 2013,Big Kids' Shoes,$150,$90.97
https://www.nike.com/t/react-hyperset-indoor-court-shoes-dkQgjQ/CI2955-140,Nike React HyperSet,Indoor Court Shoes,$135,$101.97
https://www.nike.com/t/hyperdiamond-4-pro-mcs-womens-softball-cleats-g5cFvX/DC8990-001,Nike Hyperdiamond 4 Pro MCS,Women's Softball Cleats,$75,$41.97
https://www.nike.com/t/offcourt-cincinnati-bengals-slide-HTLZsv/DD0511-002,Nike Offcourt (NFL Cincinnati Bengals),Slide,$40,$28.97
https://www.nike.com/t/air-zoom-flight-95-mens-shoes-zc42bP/DX5505-100,Nike Air Zoom Flight 95,Men's Shoes,$170,$118.97
https://www.nike.com/t/air-max-90-ltr-baby-toddler-shoes-hNT0lL/CD6868-125,Nike Air Max 90 LTR,Baby/Toddler Shoes,$65,$48.97
https://www.nike.com/t/air-force-1-crater-big-kids-shoes-mkLG1h/DM1086-300,Nike Air Force 1 Crater,Big Kids' Shoes,$100,$85.97
https://www.nike.com/t/jr-mercurial-superfly-10-club-little-big-kids-tf-high-top-soccer-shoes-dSblwZ/FQ8313-002,Nike Jr. Mercurial Superfly 10 Club,Little/Big Kids' TF High-Top Soccer Shoes,$55,$46.97
https://www.nike.com/t/flyknit-bloom-womens-shoes-232glm/FD2149-200,Nike Flyknit Bloom,Women's Shoes,$150,$104.97
https://www.nike.com/t/burrow-womens-slippers-Mwlm1j/DJ3131-001,Nike Burrow,Women's Slippers,$60,$49.97
https://www.nike.com/t/gt-cut-academy-womens-basketball-shoes-z7qv5C/FZ2852-002,Nike G.T. Cut Academy,Women's Basketball Shoes,$95,$71.97
https://www.nike.com/t/alpha-menace-4-elite-football-cleats-vSfSs8/FD7036-400,Nike Alpha Menace 4 Elite,Football Cleats,$210,$139.97
https://www.nike.com/t/jordan-adg-5-golf-shoes-uDn0BKEF/FQ6642-001,Jordan ADG 5,Golf Shoes,$195,$165.97
https://www.nike.com/t/air-max-flyknit-venture-womens-shoes-8QXMC7/FD2110-004,Nike Air Max Flyknit Venture,Women's Shoes,$180,$135.97
https://www.nike.com/t/air-max-sc-big-kids-shoe-MS26RR/CZ5358-119,Nike Air Max SC,Big Kids' Shoe,$80,$58.97
https://www.nike.com/t/air-max-sc-baby-toddler-shoes-tDCZHt/CZ5361-013,Nike Air Max SC,Baby/Toddler Shoes,$60,$46.97
https://www.nike.com/t/offcourt-england-soccer-slides-3B0x22/FZ3183-400,Offcourt (England),Nike Soccer Slides,$40,$30.97
https://www.nike.com/t/offcourt-arizona-cardinals-slide-MmWZ1t/DD0514-002,Nike Offcourt (NFL Arizona Cardinals),Slide,$40,$30.97
https://www.nike.com/t/jr-phantom-gx-2-academy-little-big-kids-tf-soccer-shoes-jrcSH8/FJ2608-001,Nike Jr. Phantom GX 2 Academy,Little/Big Kids' TF Soccer Shoes,$67,$56.97
https://www.nike.com/t/nikepremier-3-firm-ground-low-top-soccer-cleats-SZHrPF/AT5889-010,NikePremier 3,Firm-Ground Low-Top Soccer Cleats,$120,$85.97
https://www.nike.com/t/offcourt-pittsburgh-steelers-slide-2LFclF/DD0547-002,Nike Offcourt (NFL Pittsburgh Steelers),Slide,$40,$28.97
https://www.nike.com/t/mercurial-vapor-15-academy-ic-low-top-soccer-shoes-TSszwm/DJ5633-601,Nike Mercurial Vapor 15 Academy,IC Low-Top Soccer Shoes,$90,$76.97
https://www.nike.com/t/flex-experience-run-12-mens-road-running-shoes-lqThC9/DV0740-001,Nike Flex Experience Run 12,Men's Road Running Shoes,$75,$52.97
https://www.nike.com/t/offcourt-inter-milan-soccer-slides-bDNZ70/FZ3188-001,Nike Offcourt (Inter Milan),Soccer Slides,$40,$35.97
https://www.nike.com/t/manoa-big-kids-boots-x1Rf7H/HF0750-700,Nike Manoa,Big Kids' Boots,$90,$76.97
https://www.nike.com/t/cosmic-unity-3-womens-basketball-shoes-mrEAwGE7/FV3526-010,Cosmic Unity 3,Women's Basketball Shoes,$170,$127.97
https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-mens-clay-tennis-shoes-V8hFPz/DV2020-006,NikeCourt Air Zoom Vapor Pro 2,Men's Clay Tennis Shoes,$130,$97.97
https://www.nike.com/t/offcourt-tampa-bay-buccaneers-slide-B8mRNn/DD0513-002,Nike Offcourt (NFL Tampa Bay Buccaneers),Slide,$40,$30.97
https://www.nike.com/t/dunk-low-twist-womens-shoes-zBjd8W/DZ2794-104,Nike Dunk Low Twist,Women's Shoes,$125,$103.97
https://www.nike.com/t/sb-check-canvas-big-kids-skate-shoes-PxRKOX/905373-407,Nike SB Check Canvas,Big Kids' Skate Shoes,$55,$46.97
https://www.nike.com/t/mc-trainer-3-womens-workout-shoes-vl82DH/FQ1830-107,Nike MC Trainer 3,Women's Workout Shoes,$80,$68.97
https://www.nike.com/t/sunray-protect-2-baby-toddler-sandals-2KTrDX07/943827-100,Nike Sunray Protect 2,Baby/Toddler Sandals,$36,$26.97
https://www.nike.com/t/air-max-pulse-womens-shoes-TLnkLm/FD6409-005,Nike Air Max Pulse,Women's Shoes,$150,$127.97
https://www.nike.com/t/air-force-1-low-retro-qs-mens-shoes-MXn8DD/DX1156-101,Nike Air Force 1 Low Retro QS,Men's Shoes,$140,$105.97
https://www.nike.com/t/alpha-huarache-nxt-mens-baseball-cleats-LmfTzd/DJ6517-101,Nike Alpha Huarache NXT,Men's Baseball Cleats,$160,$95.97
https://www.nike.com/t/jordan-adg-4-mens-golf-shoes-j7NnFFpl/DM0103-015,Jordan ADG 4,Men's Golf Shoes,$185,$142.97
https://www.nike.com/t/jordan-1-mid-baby-toddler-shoes-s886dN/DQ8425-006,Jordan 1 Mid,Baby/Toddler Shoes,$60,$42.97
https://www.nike.com/t/jr-phantom-luna-2-academy-little-big-kids-tf-soccer-shoes-RTRkb4/FJ2610-400,Nike Jr. Phantom Luna 2 Academy,Little/Big Kids' TF Soccer Shoes,$75,$63.97
https://www.nike.com/t/air-max-1-lx-womens-shoes-FWHTjq/FJ3169-100,Nike Air Max 1 LX,Women's Shoes,$160,$111.97
https://www.nike.com/t/aqua-swoosh-little-kids-sandals-RXVlKc/FN0876-001,Nike Aqua Swoosh,Little Kids' Sandals,$50,$37.97
https://www.nike.com/t/waffle-debut-womens-shoes-5Rl1KL/DH9523-108,Nike Waffle Debut,Women's Shoes,$75,$63.97
https://www.nike.com/t/revolution-7-mens-road-running-shoes-72BvdH/FB2207-008,Nike Revolution 7,Men's Road Running Shoes,$70,$52.97
https://www.nike.com/t/jordan-max-aura-5-baby-toddler-shoes-6z9FqV/DZ4355-001,Jordan Max Aura 5,Baby/Toddler Shoes,$55,$38.97
